 Step                 Time   Function       RMSE       RMSE
=====  ===================  =========  =========  =========
  114  2015-11-18T15:59:30  2.161e-04  1.550e-03  0.000e+00
  115  2015-11-18T15:59:30  2.155e-04  1.547e-03  0.000e+00
  116  2015-11-18T15:59:30  2.147e-04  1.545e-03  0.000e+00
  117  2015-11-18T15:59:30  2.137e-04  1.541e-03  0.000e+00
  118  2015-11-18T15:59:30  2.128e-04  1.538e-03  0.000e+00
  119  2015-11-18T15:59:30  2.118e-04  1.534e-03  0.000e+00
  120  2015-11-18T15:59:30  2.106e-04  1.530e-03  0.000e+00
  121  2015-11-18T15:59:30  2.099e-04  1.527e-03  0.000e+00
  122  2015-11-18T15:59:30  2.090e-04  1.524e-03  0.000e+00
  123  2015-11-18T15:59:30  2.085e-04  1.522e-03  0.000e+00
  124  2015-11-18T15:59:30  2.083e-04  1.521e-03  0.000e+00
  125  2015-11-18T15:59:30  2.081e-04  1.521e-03  0.000e+00
  126  2015-11-18T15:59:30  2.079e-04  1.520e-03  0.000e+00
  127  2015-11-18T15:59:30  2.078e-04  1.520e-03  0.000e+00
  128  2015-11-18T15:59:30  2.078e-04  1.520e-03  0.000e+00
  129  2015-11-18T15:59:30  2.078e-04  1.519e-03  0.000e+00
  130  2015-11-18T15:59:30  2.077e-04  1.519e-03  0.000e+00
  131  2015-11-18T15:59:30  2.076e-04  1.519e-03  0.000e+00
  132  2015-11-18T15:59:30  2.075e-04  1.518e-03  0.000e+00
  133  2015-11-18T15:59:30  2.072e-04  1.517e-03  0.000e+00
  134  2015-11-18T15:59:30  2.067e-04  1.515e-03  0.000e+00
  135  2015-11-18T15:59:30  2.057e-04  1.512e-03  0.000e+00
  136  2015-11-18T15:59:30  2.044e-04  1.507e-03  0.000e+00
  137  2015-11-18T15:59:30  2.115e-04  1.533e-03  0.000e+00
  138  2015-11-18T15:59:30  2.040e-04  1.505e-03  0.000e+00
  139  2015-11-18T15:59:30  2.032e-04  1.503e-03  0.000e+00
  140  2015-11-18T15:59:30  2.020e-04  1.498e-03  0.000e+00
  141  2015-11-18T15:59:30  2.003e-04  1.492e-03  0.000e+00
  142  2015-11-18T15:59:30  2.019e-04  1.498e-03  0.000e+00
  143  2015-11-18T15:59:30  2.000e-04  1.491e-03  0.000e+00
  144  2015-11-18T15:59:30  1.996e-04  1.489e-03  0.000e+00
  145  2015-11-18T15:59:30  1.989e-04  1.487e-03  0.000e+00
  146  2015-11-18T15:59:30  1.981e-04  1.483e-03  0.000e+00
  147  2015-11-18T15:59:30  1.973e-04  1.481e-03  0.000e+00
  148  2015-11-18T15:59:30  1.971e-04  1.480e-03  0.000e+00
  149  2015-11-18T15:59:30  1.967e-04  1.478e-03  0.000e+00
  150  2015-11-18T15:59:30  1.961e-04  1.476e-03  0.000e+00
  151  2015-11-18T15:59:31  1.952e-04  1.473e-03  0.000e+00
  152  2015-11-18T15:59:31  1.950e-04  1.472e-03  0.000e+00
  153  2015-11-18T15:59:31  1.947e-04  1.471e-03  0.000e+00
  154  2015-11-18T15:59:31  1.947e-04  1.471e-03  0.000e+00
  155  2015-11-18T15:59:31  1.946e-04  1.470e-03  0.000e+00
  156  2015-11-18T15:59:31  1.945e-04  1.470e-03  0.000e+00
  157  2015-11-18T15:59:31  1.945e-04  1.470e-03  0.000e+00
  158  2015-11-18T15:59:31  1.944e-04  1.470e-03  0.000e+00
  159  2015-11-18T15:59:31  1.942e-04  1.469e-03  0.000e+00
  160  2015-11-18T15:59:31  1.940e-04  1.468e-03  0.000e+00
  161  2015-11-18T15:59:31  1.936e-04  1.467e-03  0.000e+00
  162  2015-11-18T15:59:31  1.931e-04  1.465e-03  0.000e+00
  163  2015-11-18T15:59:31  1.927e-04  1.463e-03  0.000e+00
  164  2015-11-18T15:59:31  1.924e-04  1.462e-03  0.000e+00
  165  2015-11-18T15:59:31  1.919e-04  1.460e-03  0.000e+00
  166  2015-11-18T15:59:31  1.911e-04  1.457e-03  0.000e+00
  167  2015-11-18T15:59:31  1.894e-04  1.451e-03  0.000e+00
  168  2015-11-18T15:59:31  1.864e-04  1.439e-03  0.000e+00
  169  2015-11-18T15:59:31  1.838e-04  1.429e-03  0.000e+00
  170  2015-11-18T15:59:31  1.816e-04  1.421e-03  0.000e+00
  171  2015-11-18T15:59:31  1.801e-04  1.414e-03  0.000e+00
  172  2015-11-18T15:59:31  1.775e-04  1.404e-03  0.000e+00
  173  2015-11-18T15:59:31  1.743e-04  1.392e-03  0.000e+00
  174  2015-11-18T15:59:31  1.709e-04  1.378e-03  0.000e+00
  175  2015-11-18T15:59:31  1.688e-04  1.369e-03  0.000e+00
  176  2015-11-18T15:59:31  1.660e-04  1.358e-03  0.000e+00
  177  2015-11-18T15:59:31  1.633e-04  1.347e-03  0.000e+00
  178  2015-11-18T15:59:31  1.699e-04  1.374e-03  0.000e+00
