 Step                 Time   Function       RMSE       RMSE
=====  ===================  =========  =========  =========
  230  2015-11-18T12:46:22  2.543e-04  1.681e-03  0.000e+00
  231  2015-11-18T12:46:22  2.512e-04  1.671e-03  0.000e+00
  232  2015-11-18T12:46:22  2.464e-04  1.654e-03  0.000e+00
  233  2015-11-18T12:46:22  2.397e-04  1.632e-03  0.000e+00
  234  2015-11-18T12:46:22  2.675e-04  1.724e-03  0.000e+00
  235  2015-11-18T12:46:22  2.374e-04  1.624e-03  0.000e+00
  236  2015-11-18T12:46:22  2.335e-04  1.611e-03  0.000e+00
  237  2015-11-18T12:46:22  2.270e-04  1.588e-03  0.000e+00
  238  2015-11-18T12:46:22  2.183e-04  1.557e-03  0.000e+00
  239  2015-11-18T12:46:22  2.241e-04  1.578e-03  0.000e+00
  240  2015-11-18T12:46:22  2.167e-04  1.552e-03  0.000e+00
  241  2015-11-18T12:46:22  2.146e-04  1.544e-03  0.000e+00
  242  2015-11-18T12:46:22  2.119e-04  1.534e-03  0.000e+00
  243  2015-11-18T12:46:22  2.084e-04  1.522e-03  0.000e+00
  244  2015-11-18T12:46:22  2.039e-04  1.505e-03  0.000e+00
  245  2015-11-18T12:46:22  1.971e-04  1.480e-03  0.000e+00
  246  2015-11-18T12:46:22  1.905e-04  1.455e-03  0.000e+00
  247  2015-11-18T12:46:22  1.916e-04  1.459e-03  0.000e+00
  248  2015-11-18T12:46:22  1.875e-04  1.443e-03  0.000e+00
  249  2015-11-18T12:46:22  1.840e-04  1.430e-03  0.000e+00
  250  2015-11-18T12:46:22  1.834e-04  1.427e-03  0.000e+00
  251  2015-11-18T12:46:22  1.825e-04  1.424e-03  0.000e+00
  252  2015-11-18T12:46:22  1.817e-04  1.421e-03  0.000e+00
  253  2015-11-18T12:46:22  1.810e-04  1.418e-03  0.000e+00
  254  2015-11-18T12:46:22  1.809e-04  1.418e-03  0.000e+00
  255  2015-11-18T12:46:22  1.807e-04  1.417e-03  0.000e+00
  256  2015-11-18T12:46:22  1.806e-04  1.417e-03  0.000e+00
  257  2015-11-18T12:46:22  1.806e-04  1.417e-03  0.000e+00
  258  2015-11-18T12:46:22  1.806e-04  1.417e-03  0.000e+00
  259  2015-11-18T12:46:22  1.806e-04  1.417e-03  0.000e+00
  260  2015-11-18T12:46:22  1.806e-04  1.416e-03  0.000e+00
  261  2015-11-18T12:46:22  1.805e-04  1.416e-03  0.000e+00
  262  2015-11-18T12:46:22  1.805e-04  1.416e-03  0.000e+00
  263  2015-11-18T12:46:22  1.803e-04  1.415e-03  0.000e+00
  264  2015-11-18T12:46:22  1.801e-04  1.414e-03  0.000e+00
  265  2015-11-18T12:46:22  1.796e-04  1.413e-03  0.000e+00
  266  2015-11-18T12:46:22  1.789e-04  1.410e-03  0.000e+00
  267  2015-11-18T12:46:23  1.778e-04  1.406e-03  0.000e+00
  268  2015-11-18T12:46:23  1.766e-04  1.401e-03  0.000e+00
  269  2015-11-18T12:46:23  1.751e-04  1.395e-03  0.000e+00
  270  2015-11-18T12:46:23  1.741e-04  1.391e-03  0.000e+00
  271  2015-11-18T12:46:23  1.737e-04  1.389e-03  0.000e+00
  272  2015-11-18T12:46:23  1.738e-04  1.390e-03  0.000e+00
  273  2015-11-18T12:46:23  1.736e-04  1.389e-03  0.000e+00
  274  2015-11-18T12:46:23  1.735e-04  1.388e-03  0.000e+00
  275  2015-11-18T12:46:23  1.735e-04  1.388e-03  0.000e+00
  276  2015-11-18T12:46:23  1.734e-04  1.388e-03  0.000e+00
  277  2015-11-18T12:46:23  1.734e-04  1.388e-03  0.000e+00
  278  2015-11-18T12:46:23  1.734e-04  1.388e-03  0.000e+00
  279  2015-11-18T12:46:23  1.734e-04  1.388e-03  0.000e+00
  280  2015-11-18T12:46:23  1.734e-04  1.388e-03  0.000e+00
  281  2015-11-18T12:46:23  1.733e-04  1.388e-03  0.000e+00
  282  2015-11-18T12:46:23  1.733e-04  1.388e-03  0.000e+00
  283  2015-11-18T12:46:23  1.731e-04  1.387e-03  0.000e+00
  284  2015-11-18T12:46:23  1.729e-04  1.386e-03  0.000e+00
  285  2015-11-18T12:46:23  1.727e-04  1.385e-03  0.000e+00
  286  2015-11-18T12:46:23  1.725e-04  1.385e-03  0.000e+00
  287  2015-11-18T12:46:23  1.724e-04  1.384e-03  0.000e+00
  288  2015-11-18T12:46:23  1.723e-04  1.384e-03  0.000e+00
  289  2015-11-18T12:46:23  1.723e-04  1.384e-03  0.000e+00
  290  2015-11-18T12:46:23  1.723e-04  1.384e-03  0.000e+00
  291  2015-11-18T12:46:23  1.723e-04  1.384e-03  0.000e+00
  292  2015-11-18T12:46:23  1.723e-04  1.384e-03  0.000e+00
  293  2015-11-18T12:46:23  1.723e-04  1.384e-03  0.000e+00
  294  2015-11-18T12:46:23  1.722e-04  1.383e-03  0.000e+00
  295  2015-11-18T12:46:23  1.722e-04  1.383e-03  0.000e+00
  296  2015-11-18T12:46:23  1.720e-04  1.383e-03  0.000e+00
  297  2015-11-18T12:46:23  1.718e-04  1.382e-03  0.000e+00
  298  2015-11-18T12:46:23  1.714e-04  1.380e-03  0.000e+00
  299  2015-11-18T12:46:23  1.707e-04  1.377e-03  0.000e+00
Saving checkpoint data.
  300  2015-11-18T12:46:23  1.696e-04  1.373e-03  0.000e+00
  301  2015-11-18T12:46:23  1.676e-04  1.365e-03  0.000e+00
  302  2015-11-18T12:46:23  1.643e-04  1.351e-03  0.000e+00
  303  2015-11-18T12:46:23  1.601e-04  1.334e-03  0.000e+00
  304  2015-11-18T12:46:24  1.557e-04  1.315e-03  0.000e+00
  305  2015-11-18T12:46:24  1.510e-04  1.295e-03  0.000e+00
  306  2015-11-18T12:46:24  1.459e-04  1.273e-03  0.000e+00
  307  2015-11-18T12:46:24  1.450e-04  1.269e-03  0.000e+00
  308  2015-11-18T12:46:24  1.442e-04  1.266e-03  0.000e+00
