Amp training started. 2015-12-05T21:00:09

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 135 images.
Hashing images...
 135 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: Pd
Symmetry functions for each element:
 Pd: 8
Hidden-layer structure:
 Pd: [2, 2]
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 No saved neighborlist file found.
 Calculating 135 of 135 neighborlists.
 ...neighborlists calculated and saved to ./networks/db1/2-2-ex/neighborlists.db. 0.0 min.
Calculating atomic fingerprints...
No saved fingerprint file found.
  Processor 0 calculations stored in file /tmp/fp-MmSLaS.json.
 Calculated 135 new images. 0.1 min.
 Reading calculated child-fingerprints...
 ...child-fingerprints read. 0.0 min.
 Saving fingerprints...
 ...fingerprints saved to ./networks/db1/2-2-ex/fingerprints.db. 0.0 min.
Calculating derivatives of atomic fingerprints with respect to coordinates...
Either no saved fingerprint-derivatives file found or it cannot be read.
  Processor 0 calculations stored in file /tmp/fp-__wShy.json.
 Calculated 135 new images. 3.4 min.
 Reading child-fingerprint-derivatives...
 ...child-fingerprint-derivatives are read. 0.0 min.
 ...fingerprint derivatives calculated and saved to ./networks/db1/2-2-ex/fingerprint-derivatives.db. 0.0 min.
 ...all fingerprint operations complete. 3.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file ./networks/db1/2-2-ex/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
  106  2015-12-05T21:04:36  2.418e-01  2.356e-02  1.758e-01
  107  2015-12-05T21:04:37  2.413e-01  2.389e-02  1.744e-01
  108  2015-12-05T21:04:37  2.395e-01  2.341e-02  1.751e-01
  109  2015-12-05T21:04:37  2.396e-01  2.332e-02  1.754e-01
  110  2015-12-05T21:04:38  2.384e-01  2.320e-02  1.752e-01
  111  2015-12-05T21:04:38  2.374e-01  2.305e-02  1.751e-01
  112  2015-12-05T21:04:39  2.356e-01  2.278e-02  1.751e-01
  113  2015-12-05T21:04:39  2.327e-01  2.226e-02  1.753e-01
  114  2015-12-05T21:04:40  2.291e-01  2.157e-02  1.755e-01
  115  2015-12-05T21:04:40  2.259e-01  2.090e-02  1.758e-01
  116  2015-12-05T21:04:41  2.218e-01  2.029e-02  1.754e-01
  117  2015-12-05T21:04:41  2.159e-01  1.900e-02  1.759e-01
  118  2015-12-05T21:04:42  2.102e-01  1.787e-02  1.759e-01
  119  2015-12-05T21:04:42  2.089e-01  1.744e-02  1.763e-01
  120  2015-12-05T21:04:43  2.073e-01  1.729e-02  1.758e-01
  121  2015-12-05T21:04:43  2.072e-01  1.736e-02  1.756e-01
  122  2015-12-05T21:04:44  2.066e-01  1.719e-02  1.757e-01
  123  2015-12-05T21:04:44  2.060e-01  1.704e-02  1.758e-01
  124  2015-12-05T21:04:45  2.050e-01  1.689e-02  1.756e-01
  125  2015-12-05T21:04:45  2.032e-01  1.662e-02  1.753e-01
  126  2015-12-05T21:04:46  2.004e-01  1.614e-02  1.749e-01
  127  2015-12-05T21:04:46  1.976e-01  1.586e-02  1.741e-01
  128  2015-12-05T21:04:47  1.965e-01  1.576e-02  1.737e-01
  129  2015-12-05T21:04:47  1.950e-01  1.579e-02  1.728e-01
  130  2015-12-05T21:04:48  1.930e-01  1.588e-02  1.715e-01
  131  2015-12-05T21:04:48  1.896e-01  1.584e-02  1.698e-01
  132  2015-12-05T21:04:49  1.842e-01  1.577e-02  1.670e-01
  133  2015-12-05T21:04:49  1.777e-01  1.634e-02  1.620e-01
  134  2015-12-05T21:04:50  1.737e-01  1.668e-02  1.588e-01
  135  2015-12-05T21:04:50  1.901e-01  2.214e-02  1.515e-01
  136  2015-12-05T21:04:51  1.726e-01  1.702e-02  1.572e-01
  137  2015-12-05T21:04:51  1.709e-01  1.702e-02  1.562e-01
  138  2015-12-05T21:04:52  1.689e-01  1.755e-02  1.535e-01
  139  2015-12-05T21:04:52  1.680e-01  1.773e-02  1.525e-01
  140  2015-12-05T21:04:53  1.671e-01  1.812e-02  1.508e-01
  141  2015-12-05T21:04:53  1.661e-01  1.806e-02  1.504e-01
  142  2015-12-05T21:04:54  1.650e-01  1.820e-02  1.493e-01
  143  2015-12-05T21:04:54  1.635e-01  1.782e-02  1.495e-01
  144  2015-12-05T21:04:55  1.610e-01  1.752e-02  1.488e-01
  145  2015-12-05T21:04:55  1.583e-01  1.737e-02  1.476e-01
  146  2015-12-05T21:04:56  1.600e-01  1.762e-02  1.479e-01
  147  2015-12-05T21:04:56  1.578e-01  1.723e-02  1.477e-01
  148  2015-12-05T21:04:57  1.573e-01  1.765e-02  1.461e-01
  149  2015-12-05T21:04:57  1.566e-01  1.783e-02  1.451e-01
  150  2015-12-05T21:04:58  1.557e-01  1.817e-02  1.435e-01
  151  2015-12-05T21:04:58  1.545e-01  1.831e-02  1.422e-01
  152  2015-12-05T21:04:59  1.534e-01  1.855e-02  1.408e-01
  153  2015-12-05T21:04:59  1.528e-01  1.827e-02  1.412e-01
  154  2015-12-05T21:05:00  1.523e-01  1.836e-02  1.406e-01
  155  2015-12-05T21:05:00  1.518e-01  1.836e-02  1.403e-01
  156  2015-12-05T21:05:01  1.513e-01  1.829e-02  1.402e-01
  157  2015-12-05T21:05:01  1.505e-01  1.831e-02  1.396e-01
  158  2015-12-05T21:05:02  1.496e-01  1.825e-02  1.392e-01
  159  2015-12-05T21:05:02  1.493e-01  1.826e-02  1.390e-01
  160  2015-12-05T21:05:03  1.488e-01  1.810e-02  1.391e-01
  161  2015-12-05T21:05:03  1.481e-01  1.787e-02  1.395e-01
  162  2015-12-05T21:05:04  1.477e-01  1.761e-02  1.400e-01
  163  2015-12-05T21:05:04  1.471e-01  1.721e-02  1.408e-01
  164  2015-12-05T21:05:05  1.466e-01  1.689e-02  1.415e-01
  165  2015-12-05T21:05:05  1.462e-01  1.672e-02  1.417e-01
  166  2015-12-05T21:05:06  1.455e-01  1.662e-02  1.416e-01
  167  2015-12-05T21:05:06  1.445e-01  1.649e-02  1.413e-01
  168  2015-12-05T21:05:07  1.427e-01  1.635e-02  1.405e-01
  169  2015-12-05T21:05:07  1.400e-01  1.602e-02  1.397e-01
  170  2015-12-05T21:05:08  1.385e-01  1.577e-02  1.394e-01
  171  2015-12-05T21:05:08  1.378e-01  1.535e-02  1.401e-01
  172  2015-12-05T21:05:08  1.366e-01  1.497e-02  1.403e-01
  173  2015-12-05T21:05:09  1.347e-01  1.432e-02  1.407e-01
  174  2015-12-05T21:05:09  1.332e-01  1.365e-02  1.414e-01
  175  2015-12-05T21:05:10  1.326e-01  1.355e-02  1.413e-01
  176  2015-12-05T21:05:10  1.317e-01  1.350e-02  1.408e-01
  177  2015-12-05T21:05:11  1.302e-01  1.364e-02  1.395e-01
  178  2015-12-05T21:05:11  1.299e-01  1.438e-02  1.374e-01
  179  2015-12-05T21:05:12  1.293e-01  1.421e-02  1.374e-01
  180  2015-12-05T21:05:12  1.282e-01  1.404e-02  1.371e-01
  181  2015-12-05T21:05:13  1.265e-01  1.405e-02  1.360e-01
  182  2015-12-05T21:05:13  1.261e-01  1.460e-02  1.342e-01
  183  2015-12-05T21:05:14  1.253e-01  1.460e-02  1.337e-01
  184  2015-12-05T21:05:14  1.245e-01  1.461e-02  1.331e-01
  185  2015-12-05T21:05:15  1.242e-01  1.451e-02  1.331e-01
  186  2015-12-05T21:05:15  1.237e-01  1.468e-02  1.323e-01
  187  2015-12-05T21:05:16  1.233e-01  1.486e-02  1.316e-01
  188  2015-12-05T21:05:16  1.231e-01  1.503e-02  1.309e-01
  189  2015-12-05T21:05:17  1.228e-01  1.499e-02  1.308e-01
  190  2015-12-05T21:05:17  1.223e-01  1.510e-02  1.302e-01
  191  2015-12-05T21:05:18  1.216e-01  1.530e-02  1.291e-01
  192  2015-12-05T21:05:18  1.206e-01  1.552e-02  1.277e-01
  193  2015-12-05T21:05:19  1.225e-01  1.681e-02  1.250e-01
  194  2015-12-05T21:05:19  1.201e-01  1.571e-02  1.267e-01
  195  2015-12-05T21:05:20  1.191e-01  1.577e-02  1.259e-01
  196  2015-12-05T21:05:20  1.176e-01  1.580e-02  1.246e-01
  197  2015-12-05T21:05:21  1.150e-01  1.560e-02  1.233e-01
  198  2015-12-05T21:05:21  1.149e-01  1.672e-02  1.196e-01
  199  2015-12-05T21:05:22  1.135e-01  1.564e-02  1.221e-01
Saving checkpoint data.
  200  2015-12-05T21:05:22  1.112e-01  1.556e-02  1.206e-01
  201  2015-12-05T21:05:23  1.123e-01  1.643e-02  1.185e-01
  202  2015-12-05T21:05:23  1.098e-01  1.555e-02  1.195e-01
  203  2015-12-05T21:05:24  1.076e-01  1.527e-02  1.188e-01
  204  2015-12-05T21:05:24  1.071e-01  1.524e-02  1.184e-01
  205  2015-12-05T21:05:25  1.063e-01  1.502e-02  1.185e-01
  206  2015-12-05T21:05:25  1.039e-01  1.461e-02  1.179e-01
  207  2015-12-05T21:05:26  1.001e-01  1.372e-02  1.176e-01
  208  2015-12-05T21:05:26  9.901e-02  1.365e-02  1.170e-01
  209  2015-12-05T21:05:27  9.761e-02  1.319e-02  1.172e-01
  210  2015-12-05T21:05:27  9.378e-02  1.222e-02  1.168e-01
  211  2015-12-05T21:05:28  8.973e-02  1.144e-02  1.155e-01
  212  2015-12-05T21:05:28  8.515e-02  1.024e-02  1.147e-01
  213  2015-12-05T21:05:29  8.476e-02  9.954e-03  1.150e-01
  214  2015-12-05T21:05:29  8.354e-02  9.598e-03  1.148e-01
  215  2015-12-05T21:05:30  8.222e-02  9.002e-03  1.149e-01
  216  2015-12-05T21:05:30  8.105e-02  8.110e-03  1.156e-01
  217  2015-12-05T21:05:31  8.064e-02  8.017e-03  1.154e-01
  218  2015-12-05T21:05:31  8.018e-02  7.993e-03  1.151e-01
  219  2015-12-05T21:05:31  8.011e-02  7.851e-03  1.153e-01
  220  2015-12-05T21:05:32  7.998e-02  7.799e-03  1.153e-01
