 Step                 Time   Function       RMSE       RMSE
=====  ===================  =========  =========  =========
  338  2015-11-18T15:59:18  1.691e-04  1.371e-03  0.000e+00
  339  2015-11-18T15:59:18  1.678e-04  1.365e-03  0.000e+00
  340  2015-11-18T15:59:18  1.661e-04  1.359e-03  0.000e+00
  341  2015-11-18T15:59:18  1.640e-04  1.350e-03  0.000e+00
  342  2015-11-18T15:59:18  1.617e-04  1.340e-03  0.000e+00
  343  2015-11-18T15:59:18  1.583e-04  1.326e-03  0.000e+00
  344  2015-11-18T15:59:18  1.552e-04  1.313e-03  0.000e+00
  345  2015-11-18T15:59:18  1.545e-04  1.310e-03  0.000e+00
  346  2015-11-18T15:59:18  1.544e-04  1.310e-03  0.000e+00
  347  2015-11-18T15:59:18  1.543e-04  1.309e-03  0.000e+00
  348  2015-11-18T15:59:18  1.541e-04  1.308e-03  0.000e+00
  349  2015-11-18T15:59:18  1.539e-04  1.308e-03  0.000e+00
  350  2015-11-18T15:59:18  1.537e-04  1.307e-03  0.000e+00
  351  2015-11-18T15:59:18  1.533e-04  1.305e-03  0.000e+00
  352  2015-11-18T15:59:18  1.530e-04  1.304e-03  0.000e+00
  353  2015-11-18T15:59:18  1.526e-04  1.302e-03  0.000e+00
  354  2015-11-18T15:59:18  1.521e-04  1.300e-03  0.000e+00
  355  2015-11-18T15:59:18  1.515e-04  1.297e-03  0.000e+00
  356  2015-11-18T15:59:18  1.513e-04  1.296e-03  0.000e+00
  357  2015-11-18T15:59:18  1.510e-04  1.295e-03  0.000e+00
  358  2015-11-18T15:59:18  1.508e-04  1.294e-03  0.000e+00
  359  2015-11-18T15:59:18  1.507e-04  1.294e-03  0.000e+00
  360  2015-11-18T15:59:18  1.506e-04  1.294e-03  0.000e+00
  361  2015-11-18T15:59:18  1.506e-04  1.293e-03  0.000e+00
  362  2015-11-18T15:59:18  1.505e-04  1.293e-03  0.000e+00
  363  2015-11-18T15:59:18  1.504e-04  1.293e-03  0.000e+00
  364  2015-11-18T15:59:18  1.503e-04  1.292e-03  0.000e+00
  365  2015-11-18T15:59:18  1.502e-04  1.292e-03  0.000e+00
  366  2015-11-18T15:59:18  1.500e-04  1.291e-03  0.000e+00
  367  2015-11-18T15:59:18  1.497e-04  1.290e-03  0.000e+00
  368  2015-11-18T15:59:19  1.492e-04  1.288e-03  0.000e+00
  369  2015-11-18T15:59:19  1.488e-04  1.286e-03  0.000e+00
  370  2015-11-18T15:59:19  1.505e-04  1.293e-03  0.000e+00
  371  2015-11-18T15:59:19  1.486e-04  1.285e-03  0.000e+00
  372  2015-11-18T15:59:19  1.483e-04  1.284e-03  0.000e+00
  373  2015-11-18T15:59:19  1.481e-04  1.283e-03  0.000e+00
  374  2015-11-18T15:59:19  1.477e-04  1.281e-03  0.000e+00
  375  2015-11-18T15:59:19  1.473e-04  1.279e-03  0.000e+00
  376  2015-11-18T15:59:19  1.470e-04  1.278e-03  0.000e+00
  377  2015-11-18T15:59:19  1.467e-04  1.277e-03  0.000e+00
  378  2015-11-18T15:59:19  1.463e-04  1.275e-03  0.000e+00
  379  2015-11-18T15:59:19  1.459e-04  1.273e-03  0.000e+00
  380  2015-11-18T15:59:19  1.452e-04  1.270e-03  0.000e+00
  381  2015-11-18T15:59:19  1.440e-04  1.265e-03  0.000e+00
  382  2015-11-18T15:59:19  1.423e-04  1.257e-03  0.000e+00
  383  2015-11-18T15:59:19  1.396e-04  1.245e-03  0.000e+00
  384  2015-11-18T15:59:19  1.376e-04  1.236e-03  0.000e+00
  385  2015-11-18T15:59:19  1.358e-04  1.229e-03  0.000e+00
  386  2015-11-18T15:59:19  1.338e-04  1.219e-03  0.000e+00
  387  2015-11-18T15:59:19  1.308e-04  1.205e-03  0.000e+00
  388  2015-11-18T15:59:19  1.301e-04  1.203e-03  0.000e+00
  389  2015-11-18T15:59:19  1.289e-04  1.197e-03  0.000e+00
  390  2015-11-18T15:59:19  1.267e-04  1.186e-03  0.000e+00
  391  2015-11-18T15:59:19  1.251e-04  1.179e-03  0.000e+00
  392  2015-11-18T15:59:19  1.247e-04  1.177e-03  0.000e+00
  393  2015-11-18T15:59:19  1.242e-04  1.175e-03  0.000e+00
  394  2015-11-18T15:59:19  1.240e-04  1.174e-03  0.000e+00
  395  2015-11-18T15:59:19  1.237e-04  1.172e-03  0.000e+00
  396  2015-11-18T15:59:19  1.232e-04  1.170e-03  0.000e+00
  397  2015-11-18T15:59:19  1.225e-04  1.167e-03  0.000e+00
  398  2015-11-18T15:59:19  1.217e-04  1.163e-03  0.000e+00
  399  2015-11-18T15:59:19  1.209e-04  1.159e-03  0.000e+00
Saving checkpoint data.
  400  2015-11-18T15:59:19  1.200e-04  1.155e-03  0.000e+00
  401  2015-11-18T15:59:19  1.194e-04  1.152e-03  0.000e+00
  402  2015-11-18T15:59:19  1.195e-04  1.152e-03  0.000e+00
  403  2015-11-18T15:59:19  1.191e-04  1.150e-03  0.000e+00
  404  2015-11-18T15:59:20  1.187e-04  1.148e-03  0.000e+00
  405  2015-11-18T15:59:20  1.182e-04  1.146e-03  0.000e+00
  406  2015-11-18T15:59:20  1.179e-04  1.145e-03  0.000e+00
  407  2015-11-18T15:59:20  1.175e-04  1.143e-03  0.000e+00
  408  2015-11-18T15:59:20  1.170e-04  1.140e-03  0.000e+00
  409  2015-11-18T15:59:20  1.163e-04  1.137e-03  0.000e+00
  410  2015-11-18T15:59:20  1.154e-04  1.132e-03  0.000e+00
  411  2015-11-18T15:59:20  1.146e-04  1.128e-03  0.000e+00
  412  2015-11-18T15:59:20  1.160e-04  1.135e-03  0.000e+00
  413  2015-11-18T15:59:20  1.142e-04  1.127e-03  0.000e+00
  414  2015-11-18T15:59:20  1.138e-04  1.125e-03  0.000e+00
  415  2015-11-18T15:59:20  1.133e-04  1.122e-03  0.000e+00
  416  2015-11-18T15:59:20  1.129e-04  1.120e-03  0.000e+00
  417  2015-11-18T15:59:20  1.124e-04  1.117e-03  0.000e+00
  418  2015-11-18T15:59:20  1.117e-04  1.114e-03  0.000e+00
  419  2015-11-18T15:59:20  1.111e-04  1.111e-03  0.000e+00
  420  2015-11-18T15:59:20  1.103e-04  1.107e-03  0.000e+00
  421  2015-11-18T15:59:20  1.098e-04  1.105e-03  0.000e+00
  422  2015-11-18T15:59:20  1.094e-04  1.103e-03  0.000e+00
  423  2015-11-18T15:59:20  1.089e-04  1.100e-03  0.000e+00
  424  2015-11-18T15:59:20  1.085e-04  1.098e-03  0.000e+00
  425  2015-11-18T15:59:20  1.081e-04  1.096e-03  0.000e+00
  426  2015-11-18T15:59:20  1.077e-04  1.094e-03  0.000e+00
  427  2015-11-18T15:59:20  1.074e-04  1.092e-03  0.000e+00
  428  2015-11-18T15:59:20  1.071e-04  1.091e-03  0.000e+00
  429  2015-11-18T15:59:20  1.067e-04  1.089e-03  0.000e+00
  430  2015-11-18T15:59:20  1.066e-04  1.089e-03  0.000e+00
  431  2015-11-18T15:59:20  1.066e-04  1.088e-03  0.000e+00
  432  2015-11-18T15:59:20  1.063e-04  1.087e-03  0.000e+00
  433  2015-11-18T15:59:20  1.061e-04  1.086e-03  0.000e+00
  434  2015-11-18T15:59:20  1.059e-04  1.085e-03  0.000e+00
  435  2015-11-18T15:59:20  1.058e-04  1.084e-03  0.000e+00
  436  2015-11-18T15:59:20  1.057e-04  1.084e-03  0.000e+00
  437  2015-11-18T15:59:20  1.056e-04  1.083e-03  0.000e+00
  438  2015-11-18T15:59:20  1.054e-04  1.082e-03  0.000e+00
  439  2015-11-18T15:59:20  1.053e-04  1.082e-03  0.000e+00
  440  2015-11-18T15:59:21  1.053e-04  1.082e-03  0.000e+00
  441  2015-11-18T15:59:21  1.052e-04  1.081e-03  0.000e+00
  442  2015-11-18T15:59:21  1.051e-04  1.081e-03  0.000e+00
  443  2015-11-18T15:59:21  1.050e-04  1.080e-03  0.000e+00
  444  2015-11-18T15:59:21  1.050e-04  1.080e-03  0.000e+00
  445  2015-11-18T15:59:21  1.050e-04  1.080e-03  0.000e+00
  446  2015-11-18T15:59:21  1.049e-04  1.080e-03  0.000e+00
  447  2015-11-18T15:59:21  1.049e-04  1.080e-03  0.000e+00
  448  2015-11-18T15:59:21  1.048e-04  1.079e-03  0.000e+00
  449  2015-11-18T15:59:21  1.048e-04  1.079e-03  0.000e+00
  450  2015-11-18T15:59:21  1.048e-04  1.079e-03  0.000e+00
  451  2015-11-18T15:59:21  1.047e-04  1.079e-03  0.000e+00
  452  2015-11-18T15:59:21  1.046e-04  1.078e-03  0.000e+00
  453  2015-11-18T15:59:21  1.045e-04  1.078e-03  0.000e+00
  454  2015-11-18T15:59:21  1.044e-04  1.077e-03  0.000e+00
  455  2015-11-18T15:59:21  1.045e-04  1.078e-03  0.000e+00
  456  2015-11-18T15:59:21  1.043e-04  1.077e-03  0.000e+00
  457  2015-11-18T15:59:21  1.042e-04  1.076e-03  0.000e+00
  458  2015-11-18T15:59:21  1.040e-04  1.075e-03  0.000e+00
  459  2015-11-18T15:59:21  1.038e-04  1.074e-03  0.000e+00
  460  2015-11-18T15:59:21  1.034e-04  1.072e-03  0.000e+00
  461  2015-11-18T15:59:21  1.029e-04  1.069e-03  0.000e+00
  462  2015-11-18T15:59:21  1.023e-04  1.066e-03  0.000e+00
  463  2015-11-18T15:59:21  1.034e-04  1.072e-03  0.000e+00
  464  2015-11-18T15:59:21  1.020e-04  1.064e-03  0.000e+00
  465  2015-11-18T15:59:21  1.023e-04  1.066e-03  0.000e+00
  466  2015-11-18T15:59:21  1.018e-04  1.063e-03  0.000e+00
  467  2015-11-18T15:59:21  1.014e-04  1.062e-03  0.000e+00
  468  2015-11-18T15:59:21  1.009e-04  1.059e-03  0.000e+00
  469  2015-11-18T15:59:21  1.003e-04  1.056e-03  0.000e+00
  470  2015-11-18T15:59:21  1.025e-04  1.067e-03  0.000e+00
  471  2015-11-18T15:59:21  1.001e-04  1.055e-03  0.000e+00
  472  2015-11-18T15:59:21  9.980e-05  1.053e-03  0.000e+00
  473  2015-11-18T15:59:21  9.935e-05  1.051e-03  0.000e+00
  474  2015-11-18T15:59:21  9.895e-05  1.049e-03  0.000e+00
  475  2015-11-18T15:59:21  1.009e-04  1.059e-03  0.000e+00
  476  2015-11-18T15:59:22  9.884e-05  1.048e-03  0.000e+00
  477  2015-11-18T15:59:22  9.872e-05  1.047e-03  0.000e+00
  478  2015-11-18T15:59:22  9.862e-05  1.047e-03  0.000e+00
  479  2015-11-18T15:59:22  9.847e-05  1.046e-03  0.000e+00
  480  2015-11-18T15:59:22  9.828e-05  1.045e-03  0.000e+00
  481  2015-11-18T15:59:22  9.815e-05  1.044e-03  0.000e+00
  482  2015-11-18T15:59:22  9.810e-05  1.044e-03  0.000e+00
  483  2015-11-18T15:59:22  9.807e-05  1.044e-03  0.000e+00
  484  2015-11-18T15:59:22  9.803e-05  1.044e-03  0.000e+00
  485  2015-11-18T15:59:22  9.795e-05  1.043e-03  0.000e+00
  486  2015-11-18T15:59:22  9.780e-05  1.042e-03  0.000e+00
  487  2015-11-18T15:59:22  9.755e-05  1.041e-03  0.000e+00
  488  2015-11-18T15:59:22  9.713e-05  1.039e-03  0.000e+00
  489  2015-11-18T15:59:22  9.658e-05  1.036e-03  0.000e+00
  490  2015-11-18T15:59:22  9.686e-05  1.037e-03  0.000e+00
  491  2015-11-18T15:59:22  9.637e-05  1.035e-03  0.000e+00
  492  2015-11-18T15:59:22  9.596e-05  1.033e-03  0.000e+00
  493  2015-11-18T15:59:22  9.529e-05  1.029e-03  0.000e+00
  494  2015-11-18T15:59:22  9.441e-05  1.024e-03  0.000e+00
  495  2015-11-18T15:59:22  9.301e-05  1.017e-03  0.000e+00
  496  2015-11-18T15:59:22  9.147e-05  1.008e-03  0.000e+00
  497  2015-11-18T15:59:22  8.921e-05  9.956e-04  0.000e+00
Energy convergence!
 ...optimization completed successfully. Optimal parameters saved. 0.2 min.
